TRACTCE10,GEOID10,NAME10,NAMELSAD10,Long,Lat,GEOID_Matc,State,County,Community,Communit_1,15_JUN,16_JUN,17_JUN,18_JUN,19_JUN,20_JUN,21_JUN,22_JUN,23_JUN,24_JUN,25_JUN,26_JUN,27_JUN,28_JUN,29_JUN,30_JUN,01_JLY,02_JLY,03_JLY,04_JLY,05_JLY,06_JLY,07_JLY,08_JLY,09_JLY,10_JLY,11_JLY,12_JLY,13_JLY,14_JLY,15_JLY
10702.000000,17031010700.000000,107.020000,Census Tract 107.02,-87.672726,42.009020,17031010700.000000,ILLINOIS,Cook,1.000000,ROGERS PARK,3.12151000000,1.82784000000,1.55216000000,0.23585300000,-0.76488900000,0.70044900000,1.57511000000,1.45103000000,2.20261000000,3.29654000000,1.69426000000,-0.16708000000,0.54948500000,-0.83932400000,1.94947000000,1.06802000000,1.92978000000,0.03982020000,2.75810000000,1.63221000000,1.53599000000,2.32172000000,-0.02962800000,0.75558800000,0.27374100000,0.65596900000,1.90002000000,0.84943100000,1.52696000000,-1.62406000000,0.94186600000
20100.000000,17031020100.000000,201.000000,Census Tract 201,-87.687115,42.015720,17031020100.000000,ILLINOIS,Cook,2.000000,WEST RIDGE,2.58582000000,1.80289000000,1.12206000000,0.06009620000,-0.76326300000,0.49616800000,1.37656000000,1.42045000000,1.51751000000,3.08241000000,1.49838000000,-0.26504600000,0.48281900000,-0.83290300000,2.07033000000,0.95714700000,1.61058000000,-0.25060100000,2.43714000000,1.40225000000,1.49184000000,2.02969000000,-0.56166100000,0.70706400000,0.15601400000,0.59448000000,1.91179000000,0.83400000000,1.44028000000,-1.69679000000,1.00367000000
20200.000000,17031020200.000000,202.000000,Census Tract 202,-87.699519,42.015690,17031020200.000000,ILLINOIS,Cook,2.000000,WEST RIDGE,2.07625000000,1.76725000000,0.71695800000,-0.03604460000,-0.76607900000,0.28586500000,1.34991000000,1.38767000000,1.12909000000,2.64790000000,1.55731000000,-0.16119500000,0.42619100000,-0.83814600000,1.74009000000,0.94189800000,1.53037000000,-0.19196500000,2.17050000000,0.99786900000,1.45659000000,1.85291000000,-0.47289500000,0.64225300000,0.06011430000,0.31701300000,1.90998000000,0.81219200000,1.40267000000,-1.74455000000,1.00993000000
20301.000000,17031020300.000000,203.010000,Census Tract 203.01,-87.705186,42.006865,17031020300.000000,ILLINOIS,Cook,2.000000,WEST RIDGE,2.38462000000,1.77748000000,0.82956000000,0.09011640000,-0.76134800000,0.47095600000,1.51931000000,1.36632000000,1.14192000000,2.48595000000,1.98356000000,-0.14724600000,0.46470200000,-0.85927000000,1.82073000000,1.19039000000,2.14066000000,-0.10372400000,2.33161000000,1.01789000000,1.40903000000,1.94870000000,-0.35410700000,0.66823200000,0.17696600000,0.15908100000,1.90086000000,0.79871800000,1.44831000000,-1.79750000000,0.95503400000
20302.000000,17031020300.000000,203.020000,Census Tract 203.02,-87.694963,42.008541,17031020300.000000,ILLINOIS,Cook,2.000000,WEST RIDGE,2.55628000000,1.79858000000,1.08266000000,0.12713000000,-0.77018600000,0.58572900000,1.51638000000,1.39958000000,1.50431000000,2.78562000000,1.86204000000,-0.16477500000,0.50018300000,-0.84405400000,2.02410000000,1.20943000000,2.01603000000,-0.24839100000,2.54036000000,1.21915000000,1.45001000000,2.03016000000,-0.63842300000,0.70353100000,0.20899400000,0.31768400000,1.90243000000,0.83364600000,1.45430000000,-1.79825000000,0.97654400000
20400.000000,17031020400.000000,204.000000,Census Tract 204,-87.685913,42.008487,17031020400.000000,ILLINOIS,Cook,2.000000,WEST RIDGE,2.81721000000,1.81171000000,1.29946000000,0.17732300000,-0.76930800000,0.66447500000,1.52622000000,1.43256000000,1.77125000000,3.08636000000,1.77427000000,-0.16007700000,0.53209100000,-0.83980800000,2.10616000000,1.19457000000,1.95765000000,-0.19428400000,2.67219000000,1.48739000000,1.48042000000,2.14721000000,-0.68806900000,0.73326900000,0.24579800000,0.46617100000,1.90136000000,0.82993000000,1.49254000000,-1.73289000000,0.96513300000
20500.000000,17031020500.000000,205.000000,Census Tract 205,-87.684198,42.001313,17031020500.000000,ILLINOIS,Cook,2.000000,WEST RIDGE,2.94587000000,1.81805000000,1.46203000000,0.24103300000,-0.77284300000,0.79108000000,1.64144000000,1.45327000000,1.90199000000,3.00267000000,1.98166000000,-0.07395720000,0.68065700000,-0.84416900000,2.51967000000,1.40391000000,2.25332000000,-0.10230900000,2.79758000000,1.48381000000,1.47520000000,2.20571000000,-0.44414400000,0.76632200000,0.31038100000,0.35432800000,1.89505000000,0.82911300000,1.56201000000,-1.80988000000,0.93458800000
20601.000000,17031020600.000000,206.010000,Census Tract 206.01,-87.701802,42.000875,17031020600.000000,ILLINOIS,Cook,2.000000,WEST RIDGE,2.62117000000,1.80539000000,1.09926000000,0.18565500000,-0.77161000000,0.66488900000,1.62528000000,1.38483000000,1.42279000000,2.60720000000,2.20220000000,-0.12502200000,0.57268100000,-0.86137000000,2.22853000000,1.40818000000,2.52144000000,-0.12693900000,2.60592000000,1.14771000000,1.39917000000,2.05482000000,-0.31621100000,0.69341000000,0.26405000000,0.17330400000,1.89635000000,0.83704500000,1.47930000000,-1.86117000000,0.93366500000
20602.000000,17031020600.000000,206.020000,Census Tract 206.02,-87.693637,42.001316,17031020600.000000,ILLINOIS,Cook,2.000000,WEST RIDGE,2.74556000000,1.81436000000,1.31415000000,0.21158900000,-0.77426600000,0.75447700000,1.62119000000,1.42210000000,1.71161000000,2.79773000000,2.08196000000,-0.09788230000,0.63061500000,-0.84886600000,2.48178000000,1.42300000000,2.36719000000,-0.26588400000,2.72456000000,1.30646000000,1.42823000000,2.12236000000,-0.56910100000,0.73092000000,0.30066700000,0.27739400000,1.89620000000,0.83148800000,1.49763000000,-1.84602000000,0.94007300000
20701.000000,17031020700.000000,207.010000,Census Tract 207.01,-87.703690,41.986892,17031020700.000000,ILLINOIS,Cook,2.000000,WEST RIDGE,2.81340000000,1.81804000000,1.42934000000,0.26054700000,-0.80585700000,0.76718500000,1.75349000000,1.42536000000,1.68578000000,2.88137000000,2.59716000000,-0.04573610000,0.81118400000,-0.87482700000,2.63606000000,1.79070000000,3.07577000000,0.42441200000,2.71757000000,1.21668000000,1.36009000000,2.12017000000,0.23885500000,0.65374200000,0.35347600000,0.09564690000,1.89159000000,0.85934900000,1.48646000000,-2.00243000000,0.90408700000
20702.000000,17031020700.000000,207.020000,Census Tract 207.02,-87.705388,41.995289,17031020700.000000,ILLINOIS,Cook,2.000000,WEST RIDGE,2.71158000000,1.81065000000,1.22439000000,0.22624600000,-0.78336700000,0.70606300000,1.69420000000,1.39771000000,1.43726000000,2.63642000000,2.43527000000,-0.09260840000,0.66461600000,-0.87690400000,2.41318000000,1.58592000000,2.87052000000,0.10010300000,2.63104000000,1.15333000000,1.37333000000,2.08270000000,-0.05902000000,0.67700400000,0.29807200000,0.10191000000,1.89206000000,0.83400600000,1.51386000000,-1.91527000000,0.91071900000
20801.000000,17031020800.000000,208.010000,Census Tract 208.01,-87.694415,41.986808,17031020800.000000,ILLINOIS,Cook,2.000000,WEST RIDGE,2.87053000000,1.82617000000,1.54811000000,0.25964200000,-0.78046500000,0.87182700000,1.76146000000,1.46217000000,1.96188000000,2.85891000000,2.41118000000,-0.01570160000,1.01708000000,-0.85165700000,3.14825000000,1.69238000000,2.88033000000,0.41913500000,2.86134000000,1.35330000000,1.38157000000,2.19517000000,0.53737400000,0.73522900000,0.35391400000,0.21397500000,1.88993000000,0.86962300000,1.54328000000,-1.95655000000,0.91465300000
20802.000000,17031020800.000000,208.020000,Census Tract 208.02,-87.694631,41.994059,17031020800.000000,ILLINOIS,Cook,2.000000,WEST RIDGE,2.81505000000,1.82625000000,1.45352000000,0.24543300000,-0.77561300000,0.84641100000,1.70316000000,1.44123000000,1.82887000000,2.76545000000,2.29761000000,-0.04644270000,0.80682900000,-0.85294400000,2.98578000000,1.60103000000,2.70195000000,-0.00872495000,2.80616000000,1.31772000000,1.40889000000,2.16763000000,-0.03474580000,0.74013500000,0.33555800000,0.22939900000,1.89120000000,0.85386700000,1.53013000000,-1.90780000000,0.91998700000
20901.000000,17031020900.000000,209.010000,Census Tract 209.01,-87.686085,41.994236,17031020900.000000,ILLINOIS,Cook,2.000000,WEST RIDGE,2.93499000000,1.82477000000,1.56256000000,0.24883000000,-0.77042000000,0.88475900000,1.71701000000,1.47379000000,2.05472000000,2.85375000000,2.16480000000,-0.00788045000,0.89569300000,-0.84403600000,3.13385000000,1.61327000000,2.52164000000,0.08342970000,2.86881000000,1.46939000000,1.45069000000,2.24777000000,0.10321400000,0.79632100000,0.34391700000,0.28873500000,1.89105000000,0.85456700000,1.61158000000,-1.89056000000,0.92305900000
